"Employee id","Crew id","Flight","Departure Date","Block off","Arrival Date","Block on","Aircraft Registration","Aircraft Type","Duration","Landing","PIC","SIC"
97255,97255,"SK1553-20250813-ARN-ARN","2025-08-13","08:07:00","2025-08-13","09:36:00","SEROO","32N",89,false,"15545",
97255,97255,"SK0001-20250813-LLA-ARN","2025-08-13","05:55:00","2025-08-13","07:17:00","SEDOX","32N",82,true,"15545",
97255,97255,"SK1004-20250812-ARN-LLA","2025-08-12","08:13:00","2025-08-12","09:36:00","SEROR","32N",83,true,"15545",
97255,97255,"SK1771-20250812-TLL-ARN","2025-08-12","06:52:00","2025-08-12","07:01:00","SEROR","32N",69,false,"15545",
97255,97255,"SK0005-20250811-LLA-ARN","2025-08-11","09:57:00","2025-08-11","11:11:00","SEROU","32N",74,true,"15545",
97255,97255,"SK1004-20250811-ARN-LLA","2025-08-11","08:15:00","2025-08-11","09:25:00","SEROU","32N",70,false,"15545",
97255,97255,"SK1826-20250807-SPU-ARN","2025-08-07","19:29:00","2025-08-07","22:18:00","LNRGO","32N",169,true,"17539",
97255,97255,"SK1825-20250807-ARN-SPU","2025-08-07","16:05:00","2025-08-07","18:44:00","LNRGO","32N",159,false,"17539",
97255,97255,"SK4746-20250806-BRU-OSL","2025-08-06","19:15:00","2025-08-06","21:10:00","LNRGL","32N",115,false,"18939",
97255,97255,"SK4745-20250806-OSL-BRU","2025-08-06","16:25:00","2025-08-06","18:20:00","LNRGL","32N",115,true,"18939",
97255,97255,"SK4674-20250805-ALC-OSL","2025-08-05","20:18:00","2025-08-05","23:53:00","OYKAW","320",215,true,"18939",
97255,97255,"SK4673-20250805-OSL-ALC","2025-08-05","15:42:00","2025-08-05","19:27:00","OYKAW","320",225,false,"18939",
97255,97255,"SK4604-20250804-DUB-OSL","2025-08-04","19:25:00","2025-08-04","22:20:00","SERUE","32N",115,false,"18939",
97255,97255,"SK4603-20250804-OSL-DUB","2025-08-04","17:21:00","2025-08-04","18:47:00","SERUE","32N",146,true,"18939",
97255,97255,"SK1834-20250728-ATH-ARN","2025-07-28","12:03:00","2025-07-28","14:24:00","SEDOZ","32N",201,false,"11613",
97255,97255,"SK1833-20250728-ARN-ATH","2025-07-28","05:56:00","2025-07-28","11:14:00","SEDOZ","32N",258,true,"11613",
97255,97255,"SK7644-20250727-RHO-ARN","2025-07-27","11:55:00","2025-07-27","14:49:00","LNRGM","32N",234,true,"17617",
97255,97255,"SK7643-20250727-ARN-RHO","2025-07-27","05:58:00","2025-07-27","10:58:00","LNRGM","32N",240,false,"17617",
97255,97255,"SK0005-20250726-LLA-ARN","2025-07-26","13:43:00","2025-07-26","15:06:00","LNRGM","32N",83,false,"17617",
97255,97255,"SK1004-20250726-ARN-LLA","2025-07-26","11:56:00","2025-07-26","13:07:00","LNRGM","32N",71,true,"17617",
97255,97255,"SK1418-20250726-CPH-ARN","2025-07-26","09:27:00","2025-07-26","10:36:00","LNRGM","32N",69,true,"17617",
97255,97255,"SK1417-20250726-ARN-CPH","2025-07-26","07:36:00","2025-07-26","08:39:00","LNRGM","32N",63,true,"17617",
97255,97255,"SK1484-20250722-OSL-ARN","2025-07-22","21:57:00","2025-07-22","22:52:00","SERZA","32N",55,true,"15226",
97255,97255,"SK1483-20250722-ARN-OSL","2025-07-22","20:14:00","2025-07-22","21:07:00","SERZA","32N",53,false,"15226",
97255,97255,"SK0019-20250722-LLA-ARN","2025-07-22","18:15:00","2025-07-22","19:32:00","SERZA","32N",77,false,"15226",
97255,97255,"SK0016-20250722-ARN-LLA","2025-07-22","16:29:00","2025-07-22","17:43:00","SERZA","32N",74,true,"15226",
97255,97255,"SK0580-20250721-CDG-ARN","2025-07-21","20:51:00","2025-07-21","23:16:00","SEROA","32N",145,true,"15226",
97255,97255,"SK0579-20250721-ARN-CDG","2025-07-21","17:07:00","2025-07-21","19:49:00","SEROA","32N",162,false,"15226",
97255,97255,"SK1824-20250719-SKG-ARN","2025-07-19","21:30:00","2025-07-19","23:44:00","SEDOZ","32N",194,false,"15483",
97255,97255,"SK1823-20250719-ARN-SKG","2025-07-19","16:37:00","2025-07-19","20:42:00","SEDOZ","32N",185,true,"15483",
97255,97255,"SK7610-20250718-ZTH-ARN","2025-07-18","20:51:00","2025-07-18","23:30:00","SEROU","32N",219,false,"11038",
97255,97255,"SK7609-20250718-ARN-ZTH","2025-07-18","15:32:00","2025-07-18","20:06:00","SEROU","32N",214,true,"11038",
97255,97255,"SK4097-20250713-EVE-OSL","2025-07-13","18:34:00","2025-07-13","20:11:00","SEROT","32N",97,false,"44137",
97255,97255,"SK4096-20250713-OSL-EVE","2025-07-13","16:21:00","2025-07-13","17:57:00","SEROT","32N",96,true,"44137",
97255,97255,"SK4417-20250713-TOS-OSL","2025-07-13","13:52:00","2025-07-13","15:39:00","SEROT","32N",107,true,"44137",
97255,97255,"SK7356-20250712-CHQ-TOS","2025-07-12","14:29:00","2025-07-12","18:34:00","SERZE","32N",305,true,"44137",
97255,97255,"SK7313-20250712-BOO-CHQ","2025-07-12","07:01:00","2025-07-12","13:21:00","SERZE","32N",320,false,"44137",
97255,97255,"SK0817-20250711-DUS-OSL","2025-07-11","12:47:00","2025-07-11","14:34:00","SERUP","32N",107,false,"44137",
97255,97255,"SK0816-20250711-OSL-DUS","2025-07-11","10:13:00","2025-07-11","12:00:00","SERUP","32N",107,true,"44137",
97255,97255,"SK7652-20250710-RHO-ARN","2025-07-10","12:04:00","2025-07-10","14:47:00","SEDOY","32N",223,false,"15483",
97255,97255,"SK7651-20250710-ARN-RHO","2025-07-10","06:18:00","2025-07-10","11:12:00","SEDOY","32N",234,true,"15483",
97255,97255,"SK1455-20250704-OSL-CPH","2025-07-04","09:56:00","2025-07-04","10:56:00","OYKAS","320",60,false,"29365",
97255,97255,"SK1462-20250704-CPH-OSL","2025-07-04","07:53:00","2025-07-04","08:53:00","OYKAS","320",60,true,"14873",
97255,97255,"SK1415-20250704-ARN-CPH","2025-07-04","05:52:00","2025-07-04","07:02:00","OYKAS","320",70,false,"14873",
97255,97255,"SK1771-20250626-TLL-ARN","2025-06-26","05:50:00","2025-06-26","05:50:00","SERZD","32N",60,true,"14418",
97255,97255,"SK1744-20250625-ARN-TLL","2025-06-25","13:47:00","2025-06-25","15:40:00","OYKAP","320",53,true,"14418",
97255,97255,"SK1834-20250615-ATH-ARN","2025-06-15","12:08:00","2025-06-15","14:58:00","SEROB","32N",230,false,"19218",
97255,97255,"SK1833-20250615-ARN-ATH","2025-06-15","06:24:00","2025-06-15","11:09:00","SEROB","32N",225,true,"19218",
97255,97255,"SK2031-20250613-UME-ARN","2025-06-13","19:37:00","2025-06-13","20:44:00","SERZE","32N",67,true,"11569",
97255,97255,"SK2030-20250613-ARN-UME","2025-06-13","18:05:00","2025-06-13","19:05:00","SERZE","32N",60,false,"11569",
97255,97255,"SK1017-20250613-SFT-ARN","2025-06-13","15:57:00","2025-06-13","16:59:00","SERZE","32N",62,false,"11569",
97255,97255,"SK1018-20250612-ARN-SFT","2025-06-12","21:51:00","2025-06-12","22:58:00","SERON","32N",67,true,"11569",
97255,97255,"SK1430-20250612-CPH-ARN","2025-06-12","19:16:00","2025-06-12","20:32:00","SERON","32N",76,true,"11569",
97255,97255,"SK1429-20250612-ARN-CPH","2025-06-12","17:10:00","2025-06-12","18:12:00","SERON","32N",62,false,"11569",
97255,97255,"SK1745-20250612-TLL-ARN","2025-06-12","16:21:00","2025-06-12","16:22:00","SERON","32N",61,false,"11569",
97255,97255,"SK1772-20250611-ARN-TLL","2025-06-11","22:40:00","2025-06-12","00:33:00","LNRGL","32N",53,true,"11569",
97255,97255,"SK1556-20250611-AMS-ARN","2025-06-11","20:09:00","2025-06-11","22:05:00","LNRGL","32N",116,true,"11569",
97255,97255,"SK1555-20250611-ARN-AMS","2025-06-11","17:20:00","2025-06-11","19:19:00","LNRGL","32N",119,false,"11569",
97255,97255,"SK1555-20250611-ARN-ARN","2025-06-11","16:35:00","2025-06-11","16:53:00","LNRGL","32N",18,false,"11569",
97255,97255,"SK1804-20250608-AGP-ARN","2025-06-08","11:41:00","2025-06-08","15:43:00","SEROP","32N",242,true,"14663",
